Frequency,Sum,Quantum Vacuum,HDa_DC Quantum,HDb_DC Quantum,INTERa_I Quantum,INTERa_Q Quantum,INTERb_I Quantum,INTERb_Q Quantum,REFL_I Quantum,REFL_Q Quantum,Op-amp,ADC,mdlSagnacSpeedmeter/Sensing/HDa_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/HDb_DC ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_Q ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I ADC Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_Q ADC Noise{1},Current,mdlSagnacSpeedmeter/Sensing/HDb_DC Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Current Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Current Noise{1},Voltage,mdlSagnacSpeedmeter/Sensing/HDb_DC Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERa_I Voltage Noise{1},mdlSagnacSpeedmeter/Sensing/INTERb_I Voltage Noise{1},
3.56904934567522989612e-05,1.15029313085784652459e-10,9.54138800660145185574e-13,0.00000000000000000000e+00,9.54138800660145185574e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.15024762641615724990e-10,3.69414911049764570732e-13,0.00000000000000000000e+00,3.69414911049764570732e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,2.08396097983875585972e-12,2.08396097983875585972e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,1.15005883012107462412e-10,1.15005883012107462412e-10,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.61874981241127696664e-05,1.11891732606359635315e-10,9.41034512590684379752e-13,0.00000000000000000000e+00,9.41034512590684379752e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.11887182175211047676e-10,3.64341310218897233061e-13,0.00000000000000000000e+00,3.64341310218897233061e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,2.04117657154872181083e-12,2.04117657154872181083e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,1.11868561863074939337e-10,1.11868561863074939337e-10,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.66914237840249398337e-05,1.08839739986290968559e-10,9.28110194132060993676e-13,0.00000000000000000000e+00,9.28110194132060993676e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.08835189568412400047e-10,3.59337388409952763725e-13,0.00000000000000000000e+00,3.59337388409952763725e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.99927052695013617491e-12,1.99927052695013617491e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,1.08816825012276175813e-10,1.08816825012276175813e-10,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.72023668141306589432e-05,1.05871002299327106795e-10,9.15363389231842548352e-13,0.00000000000000000000e+00,9.15363389231842548352e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.05866451894895225096e-10,3.54402194709327550677e-13,0.00000000000000000000e+00,3.54402194709327550677e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.95822484667571024007e-12,1.95822484667571024007e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,1.05848339581988852493e-10,1.05848339581988852493e-10,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.77204249341700162011e-05,1.02983247433479291914e-10,9.02791651443801427392e-13,0.00000000000000000000e+00,9.02791651443801427392e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.02978697042716207945e-10,3.49534781924769262066e-13,0.00000000000000000000e+00,3.49534781924769262066e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.91802184895153786805e-12,1.91802184895153786805e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,1.02960833508681705245e-10,1.02960833508681705245e-10,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.82456972246699908845e-05,1.00174265741964363837e-10,8.90392571864062147903e-13,0.00000000000000000000e+00,8.90392571864062147903e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.00169715365119304532e-10,3.44734217397801075381e-13,0.00000000000000000000e+00,3.44734217397801075381e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.87864422369992145880e-12,1.87864422369992145880e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,1.00152097193267893786e-10,1.00152097193267893786e-10,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.87782841458945309356e-05,9.74419092365276676824e-11,8.78163786924136013894e-13,0.00000000000000000000e+00,8.78163786924136013894e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.74373588738145884779e-11,3.39999586023921167215e-13,0.00000000000000000000e+00,3.39999586023921167215e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.84007504209991820020e-12,1.84007504209991820020e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,9.74199826942295018200e-11,9.74199826942295018200e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.93182875570577064364e-05,9.47840864579878956080e-11,8.66102946961798327379e-13,0.00000000000000000000e+00,8.66102946961798327379e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.47795361096813429186e-11,3.35329978081275733076e-13,0.00000000000000000000e+00,3.35329978081275733076e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.80229768392797964224e-12,1.80229768392797964224e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,9.47623985989427074648e-11,9.47623985989427074648e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
3.98658107358043899702e-05,9.21987654252860133701e-11,8.54207756591280230498e-13,0.00000000000000000000e+00,8.54207756591280230498e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.21942150916063532808e-11,3.30724504863216056692e-13,0.00000000000000000000e+00,3.30724504863216056692e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.76529591612737401426e-12,1.76529591612737401426e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,9.21773129717170712536e-11,9.21773129717170712536e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.04209583979630988318e-05,8.96839679083889559729e-11,8.42475936640719224371e-13,0.00000000000000000000e+00,8.42475936640719224371e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.96794175895827529297e-11,3.26182283940620202884e-13,0.00000000000000000000e+00,3.26182283940620202884e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.72905380700687789875e-12,1.72905380700687789875e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,8.96627476276476848277e-11,8.96627476276476848277e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.09838367175726118411e-05,8.72377702791976446738e-11,8.30905245135913269163e-13,0.00000000000000000000e+00,8.30905245135913269163e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.72332199755063190933e-11,3.21702447285613416659e-13,0.00000000000000000000e+00,3.21702447285613416659e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.69355576414626338010e-12,1.69355576414626338010e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,8.72167789829961575692e-11,8.72167789829961575692e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.15545533471887914298e-05,8.48583002909224256341e-11,8.19493460401996684261e-13,0.00000000000000000000e+00,8.19493460401996684261e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.48537500026402599440e-11,3.17284134730092219280e-13,0.00000000000000000000e+00,3.17284134730092219280e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.65878649393223685397e-12,1.65878649393223685397e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,8.48375348349898819187e-11,8.48375348349898819187e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.21332174384728917185e-05,8.25437387165733098595e-11,8.08238409965108738502e-13,0.00000000000000000000e+00,8.08238409965108738502e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.25391884439443223404e-11,3.12926505156116509562e-13,0.00000000000000000000e+00,3.12926505156116509562e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.62473105467177078274e-12,1.62473105467177078274e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,8.25231959995790423256e-11,8.25231959995790423256e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.27199396630677697036e-05,8.02923148695759513359e-11,7.97137940825363194602e-13,0.00000000000000000000e+00,7.97137940825363194602e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,8.02877646128508164875e-11,3.08628724982750870636e-13,0.00000000000000000000e+00,3.08628724982750870636e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.59137479031042655764e-12,1.59137479031042655764e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,8.02719918328012047634e-11,8.02719918328012047634e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.33148322337640256582e-05,7.81023055533188571268e-11,7.86189921341563885813e-13,0.00000000000000000000e+00,7.86189921341563885813e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.80977553128026494988e-11,3.04389968901183474039e-13,0.00000000000000000000e+00,3.04389968901183474039e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.55870332943891744934e-12,1.55870332943891744934e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,7.80821991802817394237e-11,7.80821991802817394237e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.39180089259608635649e-05,7.59720363436052393355e-11,7.75392266801832125526e-13,0.00000000000000000000e+00,7.75392266801832125526e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.59674861195560134297e-11,3.00209429771431886294e-13,0.00000000000000000000e+00,3.00209429771431886294e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.52670263080443323760e-12,1.52670263080443323760e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,7.59521436590306490308e-11,7.59521436590306490308e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.45295850994265979229e-05,7.38998776129493365646e-11,7.64742912396626653121e-13,0.00000000000000000000e+00,7.64742912396626653121e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.38953274056279644666e-11,2.96086308158912721769e-13,0.00000000000000000000e+00,2.96086308158912721769e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.49535892398516852495e-12,1.49535892398516852495e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,7.38801956824249978448e-11,7.38801956824249978448e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.51496777203610159942e-05,7.18842442296029094030e-11,7.54239822110952889396e-13,0.00000000000000000000e+00,7.54239822110952889396e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,7.18796940392704699936e-11,2.92019815777992210330e-13,0.00000000000000000000e+00,2.92019815777992210330e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.46465872210799847249e-12,1.46465872210799847249e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,7.18647701590068985049e-11,7.18647701590068985049e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.57784053837661616851e-05,6.99235929591964880452e-11,7.43880973629441811966e-13,0.00000000000000000000e+00,7.43880973629441811966e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.99190427862014182328e-11,2.88009169645378207202e-13,0.00000000000000000000e+00,2.88009169645378207202e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.43458878764433772177e-12,1.43458878764433772177e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,6.99043238945133535909e-11,6.99043238945133535909e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.64158883361278246657e-05,6.80164249677118957335e-11,7.33664396668298691965e-13,0.00000000000000000000e+00,7.33664396668298691965e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.80118748123431400458e-11,2.84053606925637578129e-13,0.00000000000000000000e+00,2.84053606925637578129e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.40513620184682211773e-12,1.40513620184682211773e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,6.79973580938560718568e-11,6.79973580938560718568e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.70622484984128169254e-05,6.61612812970720719663e-11,7.23588137402811008389e-13,0.00000000000000000000e+00,7.23588137402811008389e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.61567311596230985750e-11,2.80152371154305743242e-13,0.00000000000000000000e+00,2.80152371154305743242e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.37628829059478560035e-12,1.37628829059478560035e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,6.61424138376262953690e-11,6.61424138376262953690e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.77176094893875052069e-05,6.43567424351294991536e-11,7.13650264929816133213e-13,0.00000000000000000000e+00,7.13650264929816133213e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.43521923159232833138e-11,2.76304714740975701289e-13,0.00000000000000000000e+00,2.76304714740975701289e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.34803263257284190381e-12,1.34803263257284190381e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,6.43380716519161356776e-11,6.43380716519161356776e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.83820966492595712144e-05,6.26014283055959248936e-11,7.03848882717231841923e-13,0.00000000000000000000e+00,7.03848882717231841923e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.25968782049353568812e-11,2.72509903403371278998e-13,0.00000000000000000000e+00,2.72509903403371278998e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.32035707635883940788e-12,1.32035707635883940788e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,6.25829514979472669738e-11,6.25829514979472669738e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.90558370636504534833e-05,6.08939959805220183910e-11,6.94182114760461950177e-13,0.00000000000000000000e+00,6.94182114760461950177e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,6.08894458987251103775e-11,2.68767210807359539242e-13,0.00000000000000000000e+00,2.68767210807359539242e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.29324970956317218073e-12,1.29324970956317218073e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,6.08757104849092299269e-11,6.08757104849092299269e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
4.97389595879006799753e-05,5.92331393920975896290e-11,6.84648113374854404556e-13,0.00000000000000000000e+00,6.84648113374854404556e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.92285893294810225419e-11,2.65075921582285990372e-13,0.00000000000000000000e+00,2.65075921582285990372e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.26669886913784188421e-12,1.26669886913784188421e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.92150425815538767544e-11,5.92150425815538767544e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.04315948717135869466e-05,5.76175874571490300206e-11,6.75245048748242932761e-13,0.00000000000000000000e+00,6.75245048748242932761e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.76130374140785017012e-11,2.61435327278598771401e-13,0.00000000000000000000e+00,2.61435327278598771401e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.24069311765701735819e-12,1.24069311765701735819e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.75996767409662467647e-11,5.75996767409662467647e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.11338753841433126652e-05,5.60461045793791206943e-11,6.65971125591341627253e-13,0.00000000000000000000e+00,6.65971125591341627253e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.60415545562071328682e-11,2.57844732811851438363e-13,0.00000000000000000000e+00,2.57844732811851438363e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.21522126988402187865e-12,1.21522126988402187865e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.60283774023624727876e-11,5.60283774023624727876e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.18459354389291327339e-05,5.45174891987069689937e-11,6.56824577374106240172e-13,0.00000000000000000000e+00,6.56824577374106240172e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.45129391957437337777e-11,2.54303454233250375807e-13,0.00000000000000000000e+00,2.54303454233250375807e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.19027237754243361353e-12,1.19027237754243361353e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.44999430405767748765e-11,5.44999430405767748765e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.25679112201841872241e-05,5.30305711316401819946e-11,6.47803645014287212747e-13,0.00000000000000000000e+00,6.47803645014287212747e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.30260211492697567621e-11,2.50810810476333259998e-13,0.00000000000000000000e+00,2.50810810476333259998e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.16583568659495772337e-12,1.16583568659495772337e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.30132035070006402870e-11,5.30132035070006402870e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.32999408084409306515e-05,5.15842136760147580304e-11,6.38906612494252058271e-13,0.00000000000000000000e+00,6.38906612494252058271e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.15796637145634267589e-11,2.47366137149263027658e-13,0.00000000000000000000e+00,2.47366137149263027658e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.14190069794475668859e-12,1.14190069794475668859e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.15670221333701260533e-11,5.15670221333701260533e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.40421642070591459360e-05,5.01773099622974691501e-11,6.30131772988305410487e-13,0.00000000000000000000e+00,6.30131772988305410487e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,5.01727600221349621865e-11,2.43968773418140690233e-13,0.00000000000000000000e+00,2.43968773418140690233e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.11845710218239185227e-12,1.11845710218239185227e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,5.01602920839713805040e-11,5.01602920839713805040e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.47947233690029259119e-05,4.88087834172280843167e-11,6.21477444185736504104e-13,0.00000000000000000000e+00,6.21477444185736504104e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.88042334987614326835e-11,2.40618067941710937039e-13,0.00000000000000000000e+00,2.40618067941710937039e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.09549480364184395024e-12,1.09549480364184395024e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,4.87919368188722488342e-11,4.87919368188722488342e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.55577622239887772434e-05,4.74775878160626493296e-11,6.12941979370874500352e-13,0.00000000000000000000e+00,6.12941979370874500352e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.74730379196448652778e-11,2.37313383158691100367e-13,0.00000000000000000000e+00,2.37313383158691100367e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.07300393593185460560e-12,1.07300393593185460560e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,4.74609101458612345728e-11,4.74609101458612345728e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.63314267060135203595e-05,4.61827044176514005762e-11,6.04523740963923898596e-13,0.00000000000000000000e+00,6.04523740963923898596e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.61781545436805260016e-11,2.34054085045809329678e-13,0.00000000000000000000e+00,2.34054085045809329678e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.05097481148456720155e-12,1.05097481148456720155e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,4.61661933562392314293e-11,4.61661933562392314293e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.71158647812643503272e-05,4.49231421721894991859e-11,5.96221112344989861063e-13,0.00000000000000000000e+00,5.96221112344989861063e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.49185923211220473137e-11,2.30839547695016387156e-13,0.00000000000000000000e+00,2.30839547695016387156e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.02939793916240347336e-12,1.02939793916240347336e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,4.49067954322507007746e-11,4.49067954322507007746e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.79112264764175842030e-05,4.36979393083365502710e-11,5.88032529011769640501e-13,0.00000000000000000000e+00,5.88032529011769640501e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.36933894804583184653e-11,2.27669165376045041628e-13,0.00000000000000000000e+00,2.27669165376045041628e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,1.00826407420991116463e-12,1.00826407420991116463e-12,0.00000000000000000000e+00,0.00000000000000000000e+00,4.36817546333441508912e-11,4.36817546333441508912e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.87176639073326136283e-05,4.25061564170867611761e-11,5.79956396068671896523e-13,0.00000000000000000000e+00,5.79956396068671896523e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.25016066129125142717e-11,2.24542320591156995911e-13,0.00000000000000000000e+00,2.24542320591156995911e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.87564072498252230381e-13,9.87564072498252230381e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,4.24901315823036648454e-11,4.24901315823036648454e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
5.95353313081436986368e-05,4.13468829487706578476e-11,5.71991184045332221989e-13,0.00000000000000000000e+00,5.71991184045332221989e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,4.13423331687074397917e-11,2.21458421174107026872e-13,0.00000000000000000000e+00,2.21458421174107026872e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,0.00000000000000000000e+00,9.67289052241167582402e-13,9.67289052241167582402e-13,0.00000000000000000000e+00,0.00000000000000000000e+00,4.13310157596183665893e-11,4.13310157596183665893e-11,0.00000000000000000000e+00,0.00000000000000000000e+00,
